Date,Time,Open,High,Low,Close,Volume,
2023.04.14,0:00,1.10454,1.10757,1.09723,1.0993,46758,
2023.04.17,0:00,1.09886,1.09997,1.09091,1.09274,46230,
2023.04.18,0:00,1.09215,1.09829,1.09206,1.09735,43422,
2023.04.19,0:00,1.09706,1.0984,1.09172,1.09559,46045,
2023.04.20,0:00,1.09534,1.09896,1.09334,1.09705,45927,
2023.04.21,0:00,1.09648,1.09937,1.09385,1.09888,44522,
2023.04.24,0:00,1.09882,1.10501,1.09658,1.10462,41239,
2023.04.25,0:00,1.10451,1.10671,1.0964,1.09738,46847,
2023.04.26,0:00,1.09713,1.10951,1.09661,1.10389,52577,
2023.04.27,0:00,1.10388,1.10633,1.0992,1.10288,47993,
2023.04.28,0:00,1.10215,1.10449,1.09625,1.10172,56684,
2023.05.01,0:00,1.10217,1.10355,1.09642,1.09763,44179,
2023.05.02,0:00,1.0969,1.10079,1.0942,1.09991,49033,
2023.05.03,0:00,1.09987,1.1091,1.09978,1.10622,50586,
2023.05.04,0:00,1.10566,1.10914,1.09861,1.10121,58500,
2023.05.05,0:00,1.10083,1.10477,1.09666,1.10185,46617,
2023.05.08,0:00,1.10174,1.10536,1.1,1.10039,39823,
2023.05.09,0:00,1.10019,1.1005,1.0941,1.09614,42426,
2023.05.10,0:00,1.09593,1.10067,1.09415,1.09823,45812,
2023.05.11,0:00,1.09799,1.09979,1.09001,1.09156,48006,
2023.05.12,0:00,1.0915,1.09355,1.08479,1.0849,43373,
2023.05.15,0:00,1.08512,1.08907,1.08455,1.08744,39444,
2023.05.16,0:00,1.0873,1.09045,1.0855,1.08627,42923,
2023.05.17,0:00,1.08599,1.08735,1.081,1.08386,43918,
2023.05.18,0:00,1.08385,1.08479,1.07625,1.07699,42308,
2023.05.19,0:00,1.07683,1.08287,1.07599,1.08066,47009,
2023.05.22,0:00,1.08043,1.08311,1.07957,1.08121,45204,
2023.05.23,0:00,1.08064,1.08205,1.07603,1.07705,45747,
2023.05.24,0:00,1.07677,1.08011,1.07481,1.07494,49729,
2023.05.25,0:00,1.07483,1.07568,1.07073,1.07251,48034,
2023.05.26,0:00,1.07183,1.07586,1.07018,1.07255,45141,
2023.05.29,0:00,1.07151,1.07433,1.07056,1.07089,24945,
2023.05.30,0:00,1.07077,1.07465,1.06723,1.0734,47295,
2023.05.31,0:00,1.0725,1.07357,1.06351,1.06883,49968,
2023.06.01,0:00,1.06805,1.07685,1.06616,1.07623,48588,
2023.06.02,0:00,1.07613,1.07788,1.07052,1.07077,44270,
2023.06.05,0:00,1.071,1.07223,1.06746,1.07122,40261,
2023.06.06,0:00,1.07128,1.07326,1.06669,1.06924,41658,
2023.06.07,0:00,1.06925,1.07395,1.06681,1.06989,42558,
2023.06.08,0:00,1.06988,1.07869,1.06929,1.07831,43099,
2023.06.09,0:00,1.07798,1.0785,1.07428,1.07488,39959,
2023.06.12,0:00,1.07469,1.07901,1.07331,1.07578,39972,
2023.06.13,0:00,1.07548,1.08235,1.07528,1.07929,46302,
2023.06.14,0:00,1.07928,1.0864,1.0774,1.08309,45342,
2023.06.15,0:00,1.08275,1.09525,1.08037,1.09455,47864,
2023.06.16,0:00,1.09423,1.09706,1.09179,1.0942,45516,
2023.06.19,0:00,1.09391,1.0946,1.0907,1.09214,34053,
2023.06.20,0:00,1.09184,1.0946,1.08925,1.09179,46656,
2023.06.21,0:00,1.09145,1.09907,1.09059,1.09861,48907,
2023.06.22,0:00,1.09854,1.10109,1.09483,1.09558,46866,
2023.06.23,0:00,1.09555,1.09582,1.08444,1.08902,49573,
2023.06.26,0:00,1.09033,1.09202,1.08873,1.09052,42363,
2023.06.27,0:00,1.09051,1.09766,1.09021,1.09608,46468,
2023.06.28,0:00,1.09577,1.09627,1.08966,1.09129,46679,
2023.06.29,0:00,1.09118,1.09412,1.08601,1.08641,48295,
2023.06.30,0:00,1.08629,1.09319,1.08352,1.09105,48058,
2023.07.03,0:00,1.09075,1.09336,1.08702,1.09138,41015,
2023.07.04,0:00,1.09098,1.09163,1.08767,1.08792,29972,
2023.07.05,0:00,1.0879,1.09078,1.08509,1.08539,43170,
2023.07.06,0:00,1.08537,1.09004,1.08337,1.08921,50734,
2023.07.07,0:00,1.0887,1.09732,1.08669,1.09683,47939,
2023.07.10,0:00,1.09564,1.10012,1.09435,1.1001,45657,
2023.07.11,0:00,1.10012,1.10266,1.09768,1.10086,45065,
2023.07.12,0:00,1.10078,1.11401,1.10012,1.11313,51259,
2023.07.13,0:00,1.11296,1.12278,1.11271,1.12262,50940,
2023.07.14,0:00,1.12166,1.12447,1.12043,1.12261,49968,
2023.07.17,0:00,1.12278,1.12489,1.12032,1.1238,43595,
2023.07.18,0:00,1.12326,1.12756,1.1209,1.12278,51987,
2023.07.19,0:00,1.12255,1.124,1.11743,1.12025,51887,
2023.07.20,0:00,1.11969,1.12291,1.11184,1.11295,51647,
2023.07.21,0:00,1.11277,1.11448,1.11078,1.11247,47028,
2023.07.24,0:00,1.1124,1.11468,1.10601,1.10647,49933,
2023.07.25,0:00,1.10635,1.10868,1.10207,1.10553,45692,
2023.07.26,0:00,1.10487,1.11067,1.10376,1.10858,51554,
2023.07.27,0:00,1.10787,1.11497,1.09658,1.09768,59316,
2023.07.28,0:00,1.09763,1.10473,1.09436,1.10161,57656,
2023.07.31,0:00,1.10152,1.10457,1.09934,1.09969,38802,
2023.08.01,0:00,1.09946,1.1003,1.09523,1.0984,37031,
2023.08.02,0:00,1.09816,1.10196,1.0918,1.09383,46574,
2023.08.03,0:00,1.09373,1.09627,1.09122,1.09492,46199,
2023.08.04,0:00,1.09425,1.10418,1.0935,1.10089,43354,
2023.08.07,0:00,1.10138,1.10166,1.09654,1.1003,31518,
2023.08.08,0:00,1.10017,1.10111,1.09292,1.09566,37279,
2023.08.09,0:00,1.09507,1.09952,1.09501,1.09736,35557,
2023.08.10,0:00,1.09733,1.10647,1.09673,1.09804,39129,
2023.08.11,0:00,1.09788,1.10049,1.09429,1.09471,34035,
2023.08.14,0:00,1.09497,1.09601,1.0875,1.09065,34719,
2023.08.15,0:00,1.09027,1.09523,1.0897,1.09048,40499,
2023.08.16,0:00,1.09037,1.09344,1.08873,1.08892,31321,
